"","Catchsim","Year","Catchest","Scenario"
"662",736.35462412035,2023,741.2452,13
"663",1357.10808977714,2024,1384.831,13
"664",1442.65336878075,2025,1450.073,13
"665",2150.98310293206,2026,2161.5985,13
"666",2007.87381956348,2027,2013.2605,13
"667",2226.20620265829,2028,2210.8955,13
"668",2049.73892942111,2029,2026.7675,13
"669",1673.85812617434,2030,1685.98,13
"670",1576.29411901812,2031,1581.008,13
"671",1145.46241585504,2032,1172.1635,13
"672",1123.12336633427,2033,1131.238,13
"673",981.128163515888,2034,982.5207,13
"674",957.439925326055,2035,964.9956,13
"675",869.802411920586,2036,865.89535,13
"676",900.418886736703,2037,898.09975,13
"677",11048.3578298379,1986,10679.89,14
"678",11369.0557595792,1987,11372.71,14
"679",9114.4533086058,1988,9129.603,14
"680",14987.3420857569,1989,14959.135,14
"681",18483.2401505827,1990,18358.675,14
"682",17279.780982095,1991,17115.73,14
"683",11570.2772152674,1992,11514.475,14
"684",7614.4439832872,1993,7580.629,14
"685",5755.21709116462,1994,5730.434,14
"686",4938.13623145913,1995,4910.1875,14
"687",5362.60215085563,1996,5325.725,14
"688",4106.21551452967,1997,4093.0065,14
"689",3210.60389230083,1998,3199.1685,14
"690",2332.84667353356,1999,2332.886,14
"691",3369.37939475695,2000,3376.589,14
"692",4168.64203738882,2001,4164.2495,14
"693",4002.82826824978,2002,4011.8595,14
"694",4424.91509101033,2003,4430.263,14
"695",4443.68621703178,2004,4449.9615,14
"696",5062.1280487245,2005,5070.4415,14
"697",3067.88701756667,2006,3073.211,14
"698",3798.59500160045,2007,3790.6165,14
"699",5151.75446858373,2008,5161.061,14
"700",5565.33333296532,2009,5577.4005,14
"701",5339.02029221326,2010,5340.497,14
"702",5109.97072074363,2011,5109.653,14
"703",3032.40778800645,2012,3019.774,14
"704",1952.69883512835,2013,1937.9875,14
"705",1242.39065976931,2014,1229.8405,14
"706",260.327717992317,2015,260.85315,14
"707",578.949825917599,2016,582.24035,14
"708",857.488542766298,2017,866.12595,14
"709",515.712106409548,2018,518.45695,14
"710",289.564846723486,2019,291.19865,14
"711",362.487468936347,2020,361.40215,14
"712",444.688033733472,2021,445.57825,14
"713",746.987767443997,2022,745.1732,14
"714",787.157341909417,2023,802.2552,14
"715",1313.14292237678,2024,1329.643,14
"716",1404.01079449193,2025,1398.825,14
"717",2059.76098139195,2026,2079.5775,14
"718",1992.95876443799,2027,1992.177,14
"719",2112.37917889038,2028,2114.3195,14
"720",1949.56437162622,2029,1974.8025,14
"721",1662.15068623405,2030,1658.133,14
"722",1577.08301691587,2031,1581.856,14
"723",1226.75243924062,2032,1237.86,14
"724",1184.46819095569,2033,1190.973,14
"725",1044.72060445461,2034,1057.225,14
"726",984.10197440067,2035,988.9385,14
"727",906.747526788005,2036,905.09195,14
"728",937.012215158648,2037,931.50215,14
"729",11125.4274448521,1986,10732.89,15
"730",11404.3160292498,1987,11433.42,15
"731",9131.46082502924,1988,9176,15
"732",14996.3678022149,1989,14906.15,15
"733",18486.3238582523,1990,18353.6,15
"734",17280.5124058464,1991,17085.58,15
"735",11570.4601073896,1992,11529.35,15
"736",7614.48702310407,1993,7594.503,15
"737",5755.223610881,1994,5736.699,15
"738",4938.13727714021,1995,4907.664,15
"739",5362.6024385564,1996,5336.328,15
"740",4106.21559564052,1997,4079.458,15
"741",3210.60391850756,1998,3204.585,15
"742",2332.84668127562,1999,2331.046,15
"743",3369.37939904039,2000,3361.939,15
"744",4168.64203935699,2001,4166.002,15
"745",4002.82826895046,2002,4006.399,15
"746",4424.9150913616,2003,4422.55,15
"747",4443.68621721591,2004,4444.019,15
"748",5062.1280488228,2005,5074.329,15
"749",3067.88701759217,2006,3055.282,15
"750",3798.59500161244,2007,3799.522,15
"751",5151.75446859008,2008,5163.747,15
"752",5565.33333296774,2009,5570.676,15
"753",5339.02029221409,2010,5325.935,15
"754",5109.97072074392,2011,5106.166,15
"755",3032.4077880065,2012,3013.737,15
"756",1952.69883512836,2013,1934.227,15
"757",1242.39065976932,2014,1231.313,15
"758",260.327717992317,2015,260.5744,15
"759",578.949825917599,2016,579.9364,15
"760",857.488542766298,2017,865.4847,15
"761",515.712106409548,2018,518.3162,15
"762",536.174733177302,2019,537.6401,15
"763",702.554084775551,2020,706.1776,15
"764",811.138493257539,2021,819.7272,15
"765",1080.36902915656,2022,1094.13,15
"766",1102.02826915072,2023,1103.815,15
"767",1158.30225409855,2024,1158.365,15
"768",1281.97201922538,2025,1284.723,15
"769",1376.50678609244,2026,1362.767,15
"770",1465.89998770101,2027,1470.956,15
"771",1385.21155099458,2028,1377.546,15
"772",1434.24524534619,2029,1428.925,15
"773",1448.12996933194,2030,1449.143,15
"774",1422.04262053123,2031,1432.633,15
"775",1368.27203408257,2032,1376.382,15
"776",1271.95586439612,2033,1281.36,15
"777",1227.88018798185,2034,1224.073,15
"778",1134.96911432519,2035,1141.392,15
"779",1000.91740918297,2036,991.4942,15
"780",1010.10979146619,2037,1006.372,15
"781",11025.5350491807,1986,10654.01,16
"782",11344.4365553934,1987,11409.78,16
"783",9111.66491004987,1988,9071.485,16
"784",14986.585115369,1989,14886.94,16
"785",18482.9815256412,1990,18343.53,16
"786",17279.7196389181,1991,17118.06,16
"787",11570.2618764385,1992,11507.575,16
"788",7614.44037361621,1993,7602.0095,16
"789",5755.21654436789,1994,5723.8145,16
"790",4938.13614375976,1995,4912.8965,16
"791",5362.60212672669,1996,5352.1725,16
"792",4106.21550772705,1997,4086.824,16
"793",3210.60389010292,1998,3199.8995,16
"794",2332.84667288425,1999,2328.283,16
"795",3369.3793943977,2000,3370.877,16
"796",4168.64203722375,2001,4157.6835,16
"797",4002.82826819102,2002,3996.2135,16
"798",4424.91509098087,2003,4440.4075,16
"799",4443.68621701634,2004,4431.813,16
"800",5062.12804871625,2005,5068.611,16
"801",3067.88701756453,2006,3074.3315,16
"802",3798.59500159944,2007,3794.2665,16
"803",5151.7544685832,2008,5176.697,16
"804",5565.33333296511,2009,5549.3335,16
"805",5339.02029221319,2010,5351.066,16
"806",5109.97072074361,2011,5078.668,16
"807",3032.40778800644,2012,3011.6255,16
"808",1952.69883512835,2013,1927.76,16
"809",1242.39065976931,2014,1229.2675,16
"810",260.327717992317,2015,260.6446,16
"811",578.949825917599,2016,581.00765,16
"812",857.488542766298,2017,864.00625,16
"813",515.712106409548,2018,518.0964,16
"814",412.609258884467,2019,417.9885,16
"815",330.095783300482,2020,350.5775,16
"816",422.569928366368,2021,436.6986,16
"817",475.375903990477,2022,481.1302,16
"818",528.979105992824,2023,532.50365,16
"819",684.59134384206,2024,688.43785,16
"820",773.836465444615,2025,785.3797,16
"821",985.877021131854,2026,978.48955,16
"822",1048.04461938435,2027,1053.565,16
"823",1419.70197508752,2028,1396.569,16
"824",1375.56526175656,2029,1378.882,16
"825",1895.87856292448,2030,1877.028,16
"826",1704.45398092045,2031,1701.7915,16
"827",2109.33239556961,2032,2132.008,16
"828",1772.77255649712,2033,1777.478,16
"829",1885.27204003883,2034,1886.614,16
"830",1524.84234047314,2035,1539.063,16
"831",1133.87028276788,2036,1147.3115,16
"832",1152.54391560742,2037,1152.473,16
"833",11046.8934947404,1986,10721.52,17
"834",11373.0911984789,1987,11436.95,17
"835",9123.03560569872,1988,9152.918,17
"836",14989.6267906221,1989,14966.01,17
"837",18484.0207381348,1990,18273.38,17
"838",17279.966129436,1991,17059.14,17
"839",11570.3235112621,1992,11490.3,17
"840",7614.45487807649,1993,7567.637,17
"841",5755.21874151867,1994,5735.026,17
"842",4938.13649615531,1995,4916.764,17
"843",5362.60222368213,1996,5325.649,17
"844",4106.21553506149,1997,4078.729,17
"845",3210.60389893461,1998,3212.21,17
"846",2332.84667549333,1999,2334.46,17
"847",3369.37939584123,2000,3370.224,17
"848",4168.64203788703,2001,4166.748,17
"849",4002.82826842714,2002,4008.002,17
"850",4424.91509109925,2003,4434.871,17
"851",4443.68621707839,2004,4459.023,17
"852",5062.12804874938,2005,5049.747,17
"853",3067.88701757313,2006,3071.85,17
"854",3798.59500160348,2007,3791.822,17
"855",5151.75446858534,2008,5169,17
"856",5565.33333296593,2009,5554.316,17
"857",5339.02029221347,2010,5353.162,17
"858",5109.9707207437,2011,5102.118,17
"859",3032.40778800646,2012,3020.756,17
"860",1952.69883512835,2013,1924.385,17
"861",1242.39065976931,2014,1225.559,17
"862",260.327717992317,2015,261.2275,17
"863",578.949825917599,2016,579.1132,17
"864",857.488542766298,2017,863.9721,17
"865",515.712106409548,2018,517.5877,17
"866",221.790514753286,2019,219.5013,17
"867",305.970198534684,2020,308.222,17
"868",380.477578453956,2021,383.3321,17
"869",542.765771954803,2022,550.2722,17
"870",589.885644856139,2023,595.6587,17
"871",940.971128032849,2024,946.74185,17
"872",1059.07144690663,2025,1051.2235,17
"873",1496.37440961428,2026,1509.313,17
"874",1530.17201224109,2027,1554.9985,17
"875",1699.31574246534,2028,1705.043,17
"876",1657.54765153345,2029,1658.053,17
"877",1465.40487313378,2030,1455.966,17
"878",1421.38933726653,2031,1414.374,17
"879",1112.8519218522,2032,1117.84,17
"880",1049.7363742561,2033,1058.179,17
"881",985.568019709914,2034,998.2082,17
"882",948.841080284974,2035,947.4821,17
"883",908.651382143091,2036,905.62535,17
"884",897.831621839239,2037,885.3819,17
"885",11077.0381454428,1986,10732.2,18
"886",11375.2792215379,1987,11416.29,18
"887",9121.8779458646,1988,9148.187,18
"888",14992.531403109,1989,14895.09,18
"889",18485.0131220463,1990,18312.19,18
"890",17280.2015126958,1991,17106.57,18
"891",11570.3823687217,1992,11505.24,18
"892",7614.46872894253,1993,7549.762,18
"893",5755.22083966232,1994,5728.567,18
"894",4938.13683267134,1995,4923.31,18
"895",5362.6023162686,1996,5350.815,18
"896",4106.21556116419,1997,4094.57,18
"897",3210.60390736834,1998,3195.902,18
"898",2332.84667798484,1999,2338.43,18
"899",3369.3793972197,2000,3371.7,18
"900",4168.64203852042,2001,4164.635,18
"901",4002.82826865263,2002,4001.199,18
"902",4424.9150912123,2003,4439.592,18
"903",4443.68621713765,2004,4456.405,18
"904",5062.12804878101,2005,5073.231,18
"905",3067.88701758133,2006,3062.471,18
"906",3798.59500160734,2007,3808.495,18
"907",5151.75446858738,2008,5131.401,18
"908",5565.33333296671,2009,5556.592,18
"909",5339.02029221374,2010,5333.692,18
"910",5109.9707207438,2011,5094.23,18
"911",3032.40778800648,2012,3014.222,18
"912",1952.69883512835,2013,1933.624,18
"913",1242.39065976931,2014,1230.692,18
"914",260.327717992317,2015,260.3886,18
"915",578.949825917599,2016,580.8899,18
"916",857.488542766298,2017,863.2137,18
"917",515.712106409548,2018,519.6481,18
"918",269.715270540215,2019,268.3546,18
"919",335.932127108438,2020,335.4765,18
"920",414.288472916218,2021,415.8048,18
"921",572.358377736395,2022,576.5664,18
"922",629.004555711345,2023,636.0429,18
"923",916.393660078436,2024,920.398,18
"924",1022.98869233611,2025,1030.123,18
"925",1457.34021357342,2026,1456.571,18
"926",1523.11621741775,2027,1516.058,18
"927",1613.07783767733,2028,1632.121,18
"928",1591.23883755621,2029,1605.916,18
"929",1450.35136109433,2030,1465.647,18
"930",1409.78998609778,2031,1411.285,18
"931",1182.70137048301,2032,1187.825,18
"932",1128.67358562286,2033,1123.366,18
"933",988.301101267059,2034,987.0273,18
"934",944.49694016128,2035,960.6122,18
"935",920.526686999782,2036,925.5445,18
"936",929.678413890628,2037,929.3316,18
"937",11108.896791755,1986,10734.67,19
"938",11402.7583233278,1987,11462.84,19
"939",9133.94214649315,1988,9135.313,19
"940",14999.0367115016,1989,14985.12,19
"941",18487.2357122947,1990,18297.45,19
"942",17280.7286882493,1991,17123.77,19
"943",11570.51418869,1992,11519.63,19
"944",7614.49975000143,1993,7559.896,19
"945",5755.22553876469,1994,5717.196,19
"946",4938.13758634868,1995,4919.501,19
"947",5362.60252362967,1996,5325.591,19
"948",4106.21561962504,1997,4098.548,19
"949",3210.60392625691,1998,3204.406,19
"950",2332.84668356495,1999,2333.57,19
"951",3369.379400307,2000,3365.649,19
"952",4168.64203993898,2001,4171.936,19
"953",4002.82826915765,2002,4021.643,19
"954",4424.91509146548,2003,4412.928,19
"955",4443.68621727036,2004,4450.253,19
"956",5062.12804885186,2005,5068.009,19
"957",3067.88701759971,2006,3060.179,19
"958",3798.59500161598,2007,3801.89,19
"959",5151.75446859196,2008,5142.119,19
"960",5565.33333296846,2009,5564.771,19
"961",5339.02029221434,2010,5313.773,19
"962",5109.970720744,2011,5115.937,19
"963",3032.40778800652,2012,3011.685,19
"964",1952.69883512836,2013,1934.854,19
"965",1242.39065976932,2014,1230.788,19
"966",260.327717992317,2015,260.3929,19
"967",578.949825917599,2016,582.7629,19
"968",857.488542766298,2017,863.4537,19
"969",515.712106409548,2018,518.5518,19
"970",551.774998661055,2019,555.0904,19
"971",724.637981248296,2020,723.0094,19
"972",829.971000925961,2021,825.8415,19
"973",965.458242120867,2022,964.8659,19
"974",1011.17147640424,2023,1004.978,19
"975",976.519674248449,2024,987.5825,19
"976",1107.58850141827,2025,1119.304,19
"977",1108.23708813858,2026,1109.671,19
"978",1205.8686647993,2027,1203.038,19
"979",1150.86503962023,2028,1162.243,19
"980",1186.46099705287,2029,1199.694,19
"981",1250.15273758447,2030,1264.686,19
"982",1247.3633621729,2031,1259.051,19
"983",1272.9883869675,2032,1281.591,19
"984",1197.76965794546,2033,1188.185,19
"985",1150.48766484538,2034,1152.374,19
"986",1061.32466524957,2035,1062.857,19
"987",942.785081709376,2036,947.0571,19
"988",935.639101176684,2037,944.2064,19
"989",11099.1584078796,1986,10698.39,20
"990",11381.9598282188,1987,11395.58,20
"991",9125.44316801849,1988,9092.6195,20
"992",14996.7547085229,1989,14974.695,20
"993",18486.4560478636,1990,18275.335,20
"994",17280.543759863,1991,17077.98,20
"995",11570.4679474448,1992,11482.095,20
"996",7614.48886809629,1993,7559.546,20
"997",5755.22389036235,1994,5732.466,20
"998",4938.13732196553,1995,4904.556,20
"999",5362.6024508893,1996,5337.3835,20
"1000",4106.21559911751,1997,4074.859,20
"1001",3210.60391963097,1998,3194.555,20
"1002",2332.8466816075,1999,2333.2575,20
"1003",3369.379399224,2000,3375.251,20
"1004",4168.64203944136,2001,4169.212,20
"1005",4002.82826898049,2002,4008.368,20
"1006",4424.91509137666,2003,4422.327,20
"1007",4443.68621722381,2004,4445.261,20
"1008",5062.12804882701,2005,5062.4985,20
"1009",3067.88701759327,2006,3084.584,20
"1010",3798.59500161295,2007,3811.0775,20
"1011",5151.75446859035,2008,5141.436,20
"1012",5565.33333296785,2009,5549.293,20
"1013",5339.02029221413,2010,5325.2925,20
"1014",5109.97072074393,2011,5084.729,20
"1015",3032.40778800651,2012,3013.653,20
"1016",1952.69883512836,2013,1931.198,20
"1017",1242.39065976932,2014,1226.335,20
"1018",260.327717992317,2015,261.45335,20
"1019",578.949825917599,2016,580.7984,20
"1020",857.488542766298,2017,864.23085,20
"1021",515.712106409548,2018,518.30555,20
"1022",412.609126021833,2019,417.82665,20
"1023",330.096495091769,2020,351.22385,20
"1024",423.991543914266,2021,437.7566,20
"1025",459.81026664494,2022,447.2689,20
"1026",489.127030956108,2023,489.05325,20
"1027",566.932727696101,2024,565.73685,20
"1028",655.368816902449,2025,657.8849,20
"1029",751.742513159335,2026,769.02895,20
"1030",835.223567912168,2027,842.4215,20
"1031",1012.86022585779,2028,1009.602,20
"1032",1035.31365634247,2029,1048.274,20
"1033",1343.91624605597,2030,1339.572,20
"1034",1283.6886451472,2031,1289.4535,20
"1035",1529.89650335337,2032,1548.0245,20
"1036",1391.3165111905,2033,1414.695,20
"1037",1583.3226181918,2034,1585.714,20
"1038",1389.27936717097,2035,1384.4875,20
"1039",1216.11142243785,2036,1215.8195,20
"1040",1169.12954140759,2037,1166.5225,20
"1041",11059.5210611581,1986,10657.775,21
"1042",11376.0357407588,1987,11423.015,21
"1043",9122.13302084776,1988,9110.7585,21
"1044",14991.9105484824,1989,14934.875,21
"1045",18484.8010021351,1990,18290.825,21
"1046",17280.151200034,1991,17106.25,21
"1047",11570.3697880672,1992,11458.28,21
"1048",7614.46576834992,1993,7577.447,21
"1049",5755.22039118866,1994,5727.646,21
"1050",4938.13676074177,1995,4910.553,21
"1051",5362.60229647845,1996,5331.783,21
"1052",4106.21555558479,1997,4091.7315,21
"1053",3210.60390556565,1998,3210.912,21
"1054",2332.84667745229,1999,2328.5,21
"1055",3369.37939692505,2000,3375.9515,21
"1056",4168.64203838503,2001,4161.604,21
"1057",4002.82826860444,2002,4013.681,21
"1058",4424.91509118813,2003,4426.0645,21
"1059",4443.68621712498,2004,4444.067,21
"1060",5062.12804877425,2005,5057.4825,21
"1061",3067.88701757958,2006,3063.2325,21
"1062",3798.59500160652,2007,3820.4275,21
"1063",5151.75446858695,2008,5154.9455,21
"1064",5565.33333296654,2009,5592.854,21
"1065",5339.02029221368,2010,5340.9185,21
"1066",5109.97072074378,2011,5099.364,21
"1067",3032.40778800648,2012,3009.5605,21
"1068",1952.69883512835,2013,1931.029,21
"1069",1242.39065976931,2014,1229.815,21
"1070",260.327717992317,2015,261.5248,21
"1071",578.949825917599,2016,580.95945,21
"1072",857.488542766298,2017,864.7389,21
"1073",515.712106409548,2018,520.193,21
"1074",223.84630224695,2019,224.40995,21
"1075",320.320992145872,2020,321.94315,21
"1076",501.268957497173,2021,505.74585,21
"1077",799.926477862346,2022,802.6144,21
"1078",1059.5661379635,2023,1067.8745,21
"1079",1388.73956613613,2024,1396.175,21
"1080",1509.72201735379,2025,1517.786,21
"1081",1564.5005248264,2026,1581.675,21
"1082",1518.00692350318,2027,1523.6445,21
"1083",1445.96651258209,2028,1456.5045,21
"1084",1394.67328394246,2029,1408.2165,21
"1085",1395.41687201047,2030,1396.4235,21
"1086",1323.39892191922,2031,1347.259,21
"1087",1311.00315446979,2032,1326.594,21
"1088",1207.09633231053,2033,1218.6435,21
"1089",1139.13774986134,2034,1141.459,21
"1090",1050.53794445557,2035,1050.6965,21
"1091",961.758798653188,2036,967.28175,21
"1092",943.931417791359,2037,948.8714,21
"1093",11094.074516406,1986,10683.24,22
"1094",11392.5491340526,1987,11422.31,22
"1095",9128.95969862509,1988,9097.867,22
"1096",14995.3735053577,1989,14894.08,22
"1097",18485.9841488388,1990,18310.05,22
"1098",17280.4318302666,1991,17129.83,22
"1099",11570.4399595084,1992,11511.67,22
"1100",7614.48228172372,1993,7567.043,22
"1101",5755.22289265176,1994,5728.289,22
"1102",4938.13716194521,1995,4897.177,22
"1103",5362.60240686252,1996,5340.367,22
"1104",4106.21558670514,1997,4087.464,22
"1105",3210.60391562056,1998,3210.008,22
"1106",2332.84668042273,1999,2322.655,22
"1107",3369.37939856851,2000,3361.172,22
"1108",4168.64203914018,2001,4166.349,22
"1109",4002.82826887327,2002,4000.844,22
"1110",4424.91509132291,2003,4418.913,22
"1111",4443.68621719563,2004,4437.451,22
"1112",5062.12804881197,2005,5062.112,22
"1113",3067.88701758936,2006,3075.694,22
"1114",3798.59500161112,2007,3805.466,22
"1115",5151.75446858938,2008,5169.887,22
"1116",5565.33333296748,2009,5578.187,22
"1117",5339.020292214,2010,5339.898,22
"1118",5109.97072074389,2011,5092.253,22
"1119",3032.4077880065,2012,3022.871,22
"1120",1952.69883512836,2013,1930.313,22
"1121",1242.39065976932,2014,1228.36,22
"1122",260.327717992317,2015,260.7277,22
"1123",578.949825917599,2016,583.7992,22
"1124",857.488542766298,2017,863.1531,22
"1125",515.712106409548,2018,519.4693,22
"1126",289.060241148969,2019,288.3616,22
"1127",406.381377695137,2020,406.7768,22
"1128",581.8637957193,2021,588.5037,22
"1129",862.250579984581,2022,863.5673,22
"1130",1059.35728911902,2023,1059.488,22
"1131",1305.70839599964,2024,1309.642,22
"1132",1404.70277682525,2025,1419.18,22
"1133",1505.97819624648,2026,1516.2205,22
"1134",1482.26644585592,2027,1485.9005,22
"1135",1424.97888270006,2028,1434.6425,22
"1136",1397.36312325126,2029,1399.764,22
"1137",1407.69547789425,2030,1421.806,22
"1138",1324.36244785579,2031,1336.8985,22
"1139",1269.70778494747,2032,1269.692,22
"1140",1210.9862750165,2033,1216.794,22
"1141",1143.97969415964,2034,1157.6495,22
"1142",1045.47116061433,2035,1051.3905,22
"1143",973.265409602449,2036,961.43605,22
"1144",949.610971416415,2037,949.2717,22
"1145",11065.215990941,1986,10689.775,23
"1146",11380.5774251547,1987,11391.195,23
"1147",9123.05815701345,1988,9171.1345,23
"1148",14987.8301506446,1989,14970.385,23
"1149",18483.4069018256,1990,18315.905,23
"1150",17279.8205337752,1991,17117.89,23
"1151",11570.2871051442,1992,11465.425,23
"1152",7614.44631066182,1993,7595.849,23
"1153",5755.21744371776,1994,5729.7285,23
"1154",4938.13628800425,1995,4921.789,23
"1155",5362.60216641303,1996,5351.6875,23
"1156",4106.21551891574,1997,4088.0955,23
"1157",3210.60389371796,1998,3194.4485,23
"1158",2332.84667395221,1999,2338.5895,23
"1159",3369.37939498857,2000,3373.5185,23
"1160",4168.64203749525,2001,4160.8275,23
"1161",4002.82826828767,2002,4013.0845,23
"1162",4424.91509102932,2003,4429.004,23
"1163",4443.68621704174,2004,4443.351,23
"1164",5062.12804872981,2005,5060.8815,23
"1165",3067.88701756805,2006,3065.9545,23
"1166",3798.59500160109,2007,3803.0985,23
"1167",5151.75446858408,2008,5155.28,23
"1168",5565.33333296545,2009,5554.4135,23
"1169",5339.02029221331,2010,5327.501,23
"1170",5109.97072074365,2011,5083.4075,23
"1171",3032.40778800645,2012,3009.3865,23
"1172",1952.69883512835,2013,1934.742,23
"1173",1242.39065976931,2014,1230.189,23
"1174",260.327717992317,2015,261.0412,23
"1175",578.949825917599,2016,580.37965,23
"1176",857.488542766298,2017,864.43805,23
"1177",515.712106409548,2018,518.5731,23
"1178",548.163316650395,2019,551.2806,23
"1179",682.127177047513,2020,686.0495,23
"1180",790.50754016685,2021,790.0622,23
"1181",913.950769292021,2022,921.20165,23
"1182",961.462720309667,2023,965.06395,23
"1183",1006.29568026467,2024,1018.5405,23
"1184",1103.01353511083,2025,1098.7875,23
"1185",1191.60058773891,2026,1198.2785,23
"1186",1230.33578775614,2027,1240.8215,23
"1187",1308.8739431436,2028,1312.4555,23
"1188",1338.32570988687,2029,1344.2495,23
"1189",1376.15323656752,2030,1378.839,23
"1190",1364.39478908576,2031,1368.45,23
"1191",1306.62129337334,2032,1319.357,23
"1192",1243.59077289989,2033,1236.709,23
"1193",1128.09383888726,2034,1130.014,23
"1194",1015.15138842327,2035,1014.435,23
"1195",962.276085766536,2036,965.9757,23
"1196",935.454262924971,2037,934.259,23
"1197",11068.6398893801,1986,10628.465,24
"1198",11375.0863697249,1987,11367.31,24
"1199",9118.793224228,1988,9117.7065,24
"1200",14989.4849266884,1989,14935.135,24
"1201",18483.9722691958,1990,18331.275,24
"1202",17279.9546331021,1991,17076.825,24
"1203",11570.3206366099,1992,11459.86,24
"1204",7614.45420158751,1993,7556.4715,24
"1205",5755.21863904342,1994,5724.8265,24
"1206",4938.13647971955,1995,4907.7185,24
"1207",5362.60221916012,1996,5355.945,24
"1208",4106.21553378661,1997,4087.669,24
"1209",3210.6038985227,1998,3193.8545,24
"1210",2332.84667537164,1999,2333.5935,24
"1211",3369.3793957739,2000,3359.4245,24
"1212",4168.64203785609,2001,4178.606,24
"1213",4002.82826841613,2002,3985.7965,24
"1214",4424.91509109373,2003,4440.535,24
"1215",4443.6862170755,2004,4448.3865,24
"1216",5062.12804874784,2005,5060.6625,24
"1217",3067.88701757273,2006,3062.689,24
"1218",3798.59500160329,2007,3797.207,24
"1219",5151.75446858524,2008,5142.8415,24
"1220",5565.33333296589,2009,5575.1035,24
"1221",5339.02029221346,2010,5340.518,24
"1222",5109.9707207437,2011,5084.0235,24
"1223",3032.40778800646,2012,3024.134,24
"1224",1952.69883512835,2013,1935.797,24
"1225",1242.39065976931,2014,1229.6935,24
"1226",260.327717992317,2015,260.26365,24
"1227",578.949825917599,2016,581.7504,24
"1228",857.488542766298,2017,863.54875,24
"1229",515.712106409548,2018,518.78925,24
"1230",412.609552165574,2019,416.00025,24
"1231",330.122394396137,2020,348.32455,24
"1232",396.181793076697,2021,404.7292,24
"1233",475.460934853942,2022,481.4236,24
"1234",570.601658861399,2023,579.0729,24
"1235",684.775691796274,2024,684.7006,24
"1236",821.779074163594,2025,818.3105,24
"1237",986.169492673266,2026,974.6194,24
"1238",1183.42587202802,2027,1162.4,24
"1239",1388.97120905509,2028,1361.877,24
"1240",1548.71404659708,2029,1567.35,24
"1241",1669.06948072677,2030,1679.987,24
"1242",1746.0652583497,2031,1770.483,24
"1243",1792.05565182494,2032,1809.172,24
"1244",1661.69222707691,2033,1677.14,24
"1245",1409.21557175966,2034,1412.449,24
"1246",1163.2977137124,2035,1169.727,24
"1247",971.406283531327,2036,987.4083,24
"1248",880.582192024816,2037,888.2779,24
"1249",7.83561876599811,1986,7.871642,25
"1250",10.0035237973181,1987,9.99012,25
"1251",7.5060686790383,1988,7.46866,25
"1252",6.43170354827902,1989,6.4289165,25
"1253",7.59027028398978,1990,7.5808675,25
"1254",14.5407658638621,1991,14.5478,25
"1255",9.76342487705533,1992,9.7125765,25
"1256",4.38851024716303,1993,4.3818495,25
"1257",6.29527677935347,1994,6.2775255,25
"1258",1.97553475736583,1995,1.971772,25
"1259",1.71446339875091,1996,1.714332,25
"1260",1.90300226284823,1997,1.899207,25
"1261",3.66047677314318,1998,3.6636875,25
"1262",5.59684393472744,1999,5.595163,25
"1263",5.93215622050016,2000,5.9375155,25
"1264",8.8705722829292,2001,8.8865105,25
"1265",12.5451731117654,2002,12.587335,25
"1266",12.1416858719723,2003,12.144385,25
"1267",21.5957138357582,2004,21.52564,25
"1268",18.1657530234026,2005,18.10742,25
"1269",14.3733030450475,2006,14.30962,25
"1270",18.8094523469845,2007,18.855495,25
"1271",14.7301729152368,2008,14.74444,25
"1272",25.3621812661493,2009,25.35209,25
"1273",26.2614609638849,2010,26.27429,25
"1274",10.9697587414567,2011,10.97112,25
"1275",16.9714379626348,2012,16.945335,25
"1276",7.27047889335172,2013,7.239234,25
"1277",22.4072515842732,2014,22.409935,25
"1278",34.3520181548896,2015,34.29557,25
"1279",50.7602736140631,2016,50.717775,25
"1280",28.0916259681389,2017,28.03424,25
"1281",12.0631750529366,2018,12.033695,25
"1282",312.258578989409,2019,312.66465,25
"1283",312.2515268093,2020,311.22705,25
"1284",170.738019668741,2021,170.8325,25
"1285",121.119463851902,2022,121.19745,25
"1286",112.547118790669,2023,113.3657,25
"1287",96.4425508137862,2024,96.71643,25
"1288",105.435133032073,2025,106.74815,25
"1289",117.903334811357,2026,117.4381,25
"1290",118.064598221676,2027,117.7609,25
"1291",124.851602035311,2028,124.0038,25
"1292",124.866776859747,2029,126.1287,25
"1293",127.618504195125,2030,128.3814,25
"1294",128.787198929614,2031,129.1963,25
"1295",130.878080307159,2032,131.0485,25
"1296",126.384287668369,2033,127.2213,25
"1297",129.771300174467,2034,129.2296,25
"1298",126.32044013887,2035,125.3942,25
"1299",129.743147470157,2036,129.4323,25
"1300",122.904760181426,2037,125.4115,25
"1301",7.8356187659968,1986,7.888844,26
"1302",10.0035237973167,1987,9.9678565,26
"1303",7.50606867903745,1988,7.468914,26
"1304",6.43170354827854,1989,6.413957,26
"1305",7.59027028398936,1990,7.5348675,26
"1306",14.5407658638615,1991,14.496945,26
"1307",9.76342487705507,1992,9.7550915,26
"1308",4.38851024716295,1993,4.3759095,26
"1309",6.29527677935338,1994,6.2734405,26
"1310",1.97553475736581,1995,1.971902,26
"1311",1.7144633987509,1996,1.711453,26
"1312",1.90300226284822,1997,1.905481,26
"1313",3.66047677314318,1998,3.65275,26
"1314",5.59684393472743,1999,5.593645,26
