"","F_full","Year","Fest","Scenario"
"1006",0.3926542,2003,0.56725085,20
"1007",0.4701816,2004,0.6651404,20
"1008",0.6450534,2005,0.91345405,20
"1009",0.4354878,2006,0.6175039,20
"1010",0.481724,2007,0.64797475,20
"1011",0.6653683,2008,0.8545079,20
"1012",0.7703221,2009,0.95875165,20
"1013",0.8866648,2010,1.061458,20
"1014",1.307762,2011,1.5268175,20
"1015",1.481667,2012,1.72922,20
"1016",1.858794,2013,2.3036445,20
"1017",1.668793,2014,2.644107,20
"1018",0.2698311,2015,0.5196054,20
"1019",0.3742287,2016,0.75068305,20
"1020",0.3788805,2017,0.8770749,20
"1021",0.198409,2018,0.53297475,20
"1022",0.146207926149916,2019,0.43249685,20
"1023",0.0996701752667037,2020,0.3436369,20
"1024",0.0996701772738748,2021,0.3443568,20
"1025",0.0890629153833947,2022,0.25329515,20
"1026",0.0890634209102387,2023,0.2415795,20
"1027",0.0910035353939156,2024,0.2442991,20
"1028",0.0910055196718645,2025,0.2316647,20
"1029",0.0919251994901666,2026,0.22877925,20
"1030",0.0919252101708807,2027,0.21432485,20
"1031",0.106490050635426,2028,0.2388197,20
"1032",0.106490333213699,2029,0.2235041,20
"1033",0.12790645000813,2030,0.25817375,20
"1034",0.12790676753702,2031,0.24151415,20
"1035",0.170115418427751,2032,0.30154625,20
"1036",0.170115793217876,2033,0.27983055,20
"1037",0.209534156018614,2034,0.31869945,20
"1038",0.209530490889532,2035,0.2836181,20
"1039",0.209172179616314,2036,0.23144675,20
"1040",0.209170824654961,2037,0.19341595,20
"1041",0.8563994,1986,0.81346205,21
"1042",0.8681519,1987,0.8361838,21
"1043",0.6547805,1988,0.631393,21
"1044",0.9745814,1989,0.9587851,21
"1045",1.198393,1990,1.188688,21
"1046",1.18376,1991,1.206234,21
"1047",1.279991,1992,1.326761,21
"1048",1.543551,1993,1.634837,21
"1049",1.332879,1994,1.4573865,21
"1050",0.916881,1995,1.06223,21
"1051",0.8162326,1996,0.9972375,21
"1052",0.6711441,1997,0.8780871,21
"1053",0.5597291,1998,0.7853289,21
"1054",0.3747781,1999,0.54467755,21
"1055",0.4428962,2000,0.6484087,21
"1056",0.4594742,2001,0.6895606,21
"1057",0.3626093,2002,0.54372165,21
"1058",0.3926542,2003,0.5683539,21
"1059",0.4701816,2004,0.66502705,21
"1060",0.6450534,2005,0.9142581,21
"1061",0.4354878,2006,0.61506895,21
"1062",0.481724,2007,0.64632055,21
"1063",0.6653683,2008,0.8571835,21
"1064",0.7703221,2009,0.96080635,21
"1065",0.8866648,2010,1.064936,21
"1066",1.307762,2011,1.536283,21
"1067",1.481667,2012,1.734935,21
"1068",1.858794,2013,2.3006375,21
"1069",1.668793,2014,2.6212455,21
"1070",0.2698311,2015,0.5090999,21
"1071",0.3742287,2016,0.7266527,21
"1072",0.3788805,2017,0.8232955,21
"1073",0.198409,2018,0.47764845,21
"1074",0.0772069002390197,2019,0.183029,21
"1075",0.0912767335554316,2020,0.20403745,21
"1076",0.117227933895587,2021,0.2357415,21
"1077",0.165721448952178,2022,0.307289,21
"1078",0.214328179786565,2023,0.3867685,21
"1079",0.271959607177922,2024,0.4888555,21
"1080",0.276100591378074,2025,0.5069406,21
"1081",0.271744288891212,2026,0.5072251,21
"1082",0.244817227072579,2027,0.4638493,21
"1083",0.230997510970282,2028,0.4470194,21
"1084",0.215762631297861,2029,0.4192637,21
"1085",0.206240532360045,2030,0.40144085,21
"1086",0.203086232714998,2031,0.38022075,21
"1087",0.20366998125383,2032,0.37265135,21
"1088",0.201788893165493,2033,0.3592972,21
"1089",0.202952174382523,2034,0.3329683,21
"1090",0.19915292880888,2035,0.30579425,21
"1091",0.191531865790957,2036,0.26753405,21
"1092",0.188007412383261,2037,0.22405225,21
"1093",0.8563994,1986,0.7944592,22
"1094",0.8681519,1987,0.8094912,22
"1095",0.6547805,1988,0.6138956,22
"1096",0.9745814,1989,0.9319545,22
"1097",1.198393,1990,1.165577,22
"1098",1.18376,1991,1.185659,22
"1099",1.279991,1992,1.303955,22
"1100",1.543551,1993,1.581612,22
"1101",1.332879,1994,1.426413,22
"1102",0.916881,1995,1.038933,22
"1103",0.8162326,1996,0.9789314,22
"1104",0.6711441,1997,0.8592307,22
"1105",0.5597291,1998,0.7619705,22
"1106",0.3747781,1999,0.5267545,22
"1107",0.4428962,2000,0.6315717,22
"1108",0.4594742,2001,0.6706027,22
"1109",0.3626093,2002,0.5313205,22
"1110",0.3926542,2003,0.5549757,22
"1111",0.4701816,2004,0.6446831,22
"1112",0.6450534,2005,0.8882574,22
"1113",0.4354878,2006,0.5932842,22
"1114",0.481724,2007,0.6274763,22
"1115",0.6653683,2008,0.834076,22
"1116",0.7703221,2009,0.9406345,22
"1117",0.8866648,2010,1.043257,22
"1118",1.307762,2011,1.501082,22
"1119",1.481667,2012,1.70539,22
"1120",1.858794,2013,2.249805,22
"1121",1.668793,2014,2.536868,22
"1122",0.2698311,2015,0.4886385,22
"1123",0.3742287,2016,0.697006,22
"1124",0.3788805,2017,0.7731598,22
"1125",0.198409,2018,0.4399725,22
"1126",0.100622902480647,2019,0.2171516,22
"1127",0.12067464833748,2020,0.2426961,22
"1128",0.142674384802653,2021,0.2724383,22
"1129",0.184125973614713,2022,0.3293235,22
"1130",0.223547950521384,2023,0.3948362,22
"1131",0.275353001889117,2024,0.4850505,22
"1132",0.265300591286697,2025,0.484791,22
"1133",0.268065530346388,2026,0.49263845,22
"1134",0.248117643548482,2027,0.46905755,22
"1135",0.223707255986303,2028,0.42075395,22
"1136",0.215439821244357,2029,0.41905585,22
"1137",0.213055598648581,2030,0.4005356,22
"1138",0.202132959246282,2031,0.37910865,22
"1139",0.202111391015891,2032,0.36822425,22
"1140",0.200341376535357,2033,0.3516328,22
"1141",0.198182173735591,2034,0.3357925,22
"1142",0.200375999894433,2035,0.30918125,22
"1143",0.193925679412047,2036,0.26400625,22
"1144",0.192815560701985,2037,0.2287071,22
"1145",0.8563994,1986,0.81437125,23
"1146",0.8681519,1987,0.8280661,23
"1147",0.6547805,1988,0.6322112,23
"1148",0.9745814,1989,0.9560652,23
"1149",1.198393,1990,1.194484,23
"1150",1.18376,1991,1.2017885,23
"1151",1.279991,1992,1.323764,23
"1152",1.543551,1993,1.6396395,23
"1153",1.332879,1994,1.4696615,23
"1154",0.916881,1995,1.0621765,23
"1155",0.8162326,1996,0.99898635,23
"1156",0.6711441,1997,0.87927965,23
"1157",0.5597291,1998,0.7836985,23
"1158",0.3747781,1999,0.54577855,23
"1159",0.4428962,2000,0.6487714,23
"1160",0.4594742,2001,0.68880325,23
"1161",0.3626093,2002,0.54312045,23
"1162",0.3926542,2003,0.56793215,23
"1163",0.4701816,2004,0.6634427,23
"1164",0.6450534,2005,0.91819165,23
"1165",0.4354878,2006,0.6157995,23
"1166",0.481724,2007,0.6477012,23
"1167",0.6653683,2008,0.85820685,23
"1168",0.7703221,2009,0.95655725,23
"1169",0.8866648,2010,1.062481,23
"1170",1.307762,2011,1.5236395,23
"1171",1.481667,2012,1.7344735,23
"1172",1.858794,2013,2.290698,23
"1173",1.668793,2014,2.5650965,23
"1174",0.2698311,2015,0.49098205,23
"1175",0.3742287,2016,0.6791606,23
"1176",0.3788805,2017,0.7343266,23
"1177",0.198409,2018,0.40092675,23
"1178",0.198130912745756,2019,0.39187415,23
"1179",0.222481416076852,2020,0.4387919,23
"1180",0.221148687161717,2021,0.44211825,23
"1181",0.231037864030797,2022,0.456335,23
"1182",0.229966789543773,2023,0.456967,23
"1183",0.223181497600684,2024,0.4520941,23
"1184",0.214474233750872,2025,0.44079945,23
"1185",0.205574991788074,2026,0.4180884,23
"1186",0.19290082716328,2027,0.39385785,23
"1187",0.195936454556872,2028,0.3923797,23
"1188",0.19641205740529,2029,0.3839921,23
"1189",0.19928203718392,2030,0.3820629,23
"1190",0.196196258444333,2031,0.367955,23
"1191",0.19997804220332,2032,0.3670649,23
"1192",0.198738944899283,2033,0.3573937,23
"1193",0.196681594144131,2034,0.3234099,23
"1194",0.188176412112507,2035,0.290813,23
"1195",0.184247608699125,2036,0.2495047,23
"1196",0.180229545345052,2037,0.211971,23
"1197",0.8563994,1986,0.811374,24
"1198",0.8681519,1987,0.82831855,24
"1199",0.6547805,1988,0.6303987,24
"1200",0.9745814,1989,0.95457135,24
"1201",1.198393,1990,1.1896015,24
"1202",1.18376,1991,1.1979115,24
"1203",1.279991,1992,1.324392,24
"1204",1.543551,1993,1.6255425,24
"1205",1.332879,1994,1.454765,24
"1206",0.916881,1995,1.052204,24
"1207",0.8162326,1996,0.99420675,24
"1208",0.6711441,1997,0.8727363,24
"1209",0.5597291,1998,0.78374755,24
"1210",0.3747781,1999,0.54354405,24
"1211",0.4428962,2000,0.64607465,24
"1212",0.4594742,2001,0.68963785,24
"1213",0.3626093,2002,0.53981925,24
"1214",0.3926542,2003,0.5691941,24
"1215",0.4701816,2004,0.6662126,24
"1216",0.6450534,2005,0.9165906,24
"1217",0.4354878,2006,0.6155535,24
"1218",0.481724,2007,0.646265,24
"1219",0.6653683,2008,0.85052765,24
"1220",0.7703221,2009,0.95541375,24
"1221",0.8866648,2010,1.063305,24
"1222",1.307762,2011,1.524335,24
"1223",1.481667,2012,1.729163,24
"1224",1.858794,2013,2.299578,24
"1225",1.668793,2014,2.6426265,24
"1226",0.2698311,2015,0.5179426,24
"1227",0.3742287,2016,0.7474754,24
"1228",0.3788805,2017,0.8644592,24
"1229",0.198409,2018,0.51826705,24
"1230",0.146208716536791,2019,0.41185355,24
"1231",0.099602170318523,2020,0.3175461,24
"1232",0.0966949321486899,2021,0.2658819,24
"1233",0.0984558529957169,2022,0.2540354,24
"1234",0.106452032565218,2023,0.26187685,24
"1235",0.115110680868733,2024,0.2673237,24
"1236",0.118874123630981,2025,0.26830835,24
"1237",0.125586717571755,2026,0.26787435,24
"1238",0.13771248330395,2027,0.27694465,24
"1239",0.153074647265443,2028,0.3000889,24
"1240",0.174097101042657,2029,0.3300339,24
"1241",0.19353786874953,2030,0.3577524,24
"1242",0.218179759108331,2031,0.3865079,24
"1243",0.241017700542541,2032,0.4123624,24
"1244",0.253380826134527,2033,0.4235196,24
"1245",0.248458487557245,2034,0.4078439,24
"1246",0.225336993534208,2035,0.3564044,24
"1247",0.200871266395086,2036,0.2811301,24
"1248",0.176593009909126,2037,0.2177972,24
"1249",0.2207,1986,0.21333145,25
"1250",0.2945,1987,0.28334265,25
"1251",0.291,1988,0.27855215,25
"1252",0.249,1989,0.2390534,25
"1253",0.2992,1990,0.28791395,25
"1254",0.6603,1991,0.63724785,25
"1255",0.5398,1992,0.51819905,25
"1256",0.2927,1993,0.2811414,25
"1257",0.3985,1994,0.38236215,25
"1258",0.1421,1995,0.13641865,25
"1259",0.097,1996,0.09324627,25
"1260",0.0855,1997,0.08197719,25
"1261",0.124,1998,0.11943225,25
"1262",0.1801,1999,0.1727494,25
"1263",0.1704,2000,0.1637334,25
"1264",0.2401,2001,0.2312387,25
"1265",0.2884,2002,0.2784989,25
"1266",0.2763,2003,0.2659849,25
"1267",0.4736,2004,0.45363315,25
"1268",0.4336,2005,0.41657505,25
"1269",0.3138,2006,0.300505,25
"1270",0.282,2007,0.27123335,25
"1271",0.2304,2008,0.2210182,25
"1272",0.3477,2009,0.33380525,25
"1273",0.3866,2010,0.3715984,25
"1274",0.3182,2011,0.3066053,25
"1275",0.7004,2012,0.6733108,25
"1276",0.2913,2013,0.27973615,25
"1277",0.5461,2014,0.5247808,25
"1278",0.6394,2015,0.6134369,25
"1279",0.4135,2016,0.39741915,25
"1280",0.0982,2017,0.09415219,25
"1281",0.0367,2018,0.03523193,25
"1282",0.592705646416388,2019,0.5711011,25
"1283",0.620979616589547,2020,0.60048055,25
"1284",0.620979171495471,2021,0.59745825,25
"1285",0.489697477568743,2022,0.4677488,25
"1286",0.489693559993787,2023,0.4705919,25
"1287",0.469639002753772,2024,0.44876655,25
"1288",0.46964562122761,2025,0.4467696,25
"1289",0.462851593347575,2026,0.45117705,25
"1290",0.462860571849944,2027,0.44761585,25
"1291",0.452695560304052,2028,0.4352647,25
"1292",0.452693210619955,2029,0.435591,25
"1293",0.450672936947948,2030,0.4334805,25
"1294",0.450680926190015,2031,0.4373992,25
"1295",0.451102531938157,2032,0.4334594,25
"1296",0.451103333669178,2033,0.4313613,25
"1297",0.457611782979635,2034,0.4402393,25
"1298",0.457618980670094,2035,0.4343325,25
"1299",0.458126470372216,2036,0.4365921,25
"1300",0.458123260888643,2037,0.43388085,25
"1301",0.2207,1986,0.2136195,26
"1302",0.2945,1987,0.28311765,26
"1303",0.291,1988,0.27899235,26
"1304",0.249,1989,0.2395384,26
"1305",0.2992,1990,0.286212,26
"1306",0.6603,1991,0.6335192,26
"1307",0.5398,1992,0.51857435,26
"1308",0.2927,1993,0.2809974,26
"1309",0.3985,1994,0.38143045,26
"1310",0.1421,1995,0.13626765,26
"1311",0.097,1996,0.09314482,26
"1312",0.0855,1997,0.082191715,26
"1313",0.124,1998,0.11894175,26
"1314",0.1801,1999,0.17279895,26
"1315",0.1704,2000,0.1638897,26
"1316",0.2401,2001,0.23158885,26
"1317",0.2884,2002,0.2764858,26
"1318",0.2763,2003,0.265644,26
"1319",0.4736,2004,0.4551783,26
"1320",0.4336,2005,0.4183221,26
"1321",0.3138,2006,0.3017819,26
"1322",0.282,2007,0.27015545,26
"1323",0.2304,2008,0.2218625,26
"1324",0.3477,2009,0.3341923,26
"1325",0.3866,2010,0.37204125,26
"1326",0.3182,2011,0.306243,26
"1327",0.7004,2012,0.67513345,26
"1328",0.2913,2013,0.280527,26
"1329",0.5461,2014,0.5266943,26
"1330",0.6394,2015,0.61525465,26
"1331",0.4135,2016,0.39821255,26
"1332",0.0982,2017,0.094758465,26
"1333",0.0367,2018,0.035289945,26
"1334",0.593771063749446,2019,0.5766218,26
"1335",0.626978311196285,2020,0.604005,26
"1336",0.626972280802681,2021,0.6034639,26
"1337",0.46722573163446,2022,0.45328455,26
"1338",0.467234470856776,2023,0.44942325,26
"1339",0.440238663143495,2024,0.42938305,26
"1340",0.440244866245059,2025,0.4237123,26
"1341",0.443373512695197,2026,0.4277969,26
"1342",0.443376793270983,2027,0.426339,26
"1343",0.436846300523418,2028,0.4203912,26
"1344",0.436841812003818,2029,0.41886025,26
"1345",0.428651499826347,2030,0.41249385,26
"1346",0.428650206642821,2031,0.4122853,26
"1347",0.433347856118154,2032,0.41825715,26
"1348",0.433340548025844,2033,0.4152716,26
"1349",0.43699715564268,2034,0.41922955,26
"1350",0.437009042622261,2035,0.41774995,26
"1351",0.428907684859246,2036,0.40877205,26
"1352",0.42890420066576,2037,0.40801005,26
"1353",0.2207,1986,0.2132277,27
"1354",0.2945,1987,0.2831948,27
"1355",0.291,1988,0.2802027,27
"1356",0.249,1989,0.2399614,27
"1357",0.2992,1990,0.2878134,27
"1358",0.6603,1991,0.6338415,27
"1359",0.5398,1992,0.5199933,27
"1360",0.2927,1993,0.28212135,27
"1361",0.3985,1994,0.38314605,27
"1362",0.1421,1995,0.13635735,27
"1363",0.097,1996,0.09319763,27
"1364",0.0855,1997,0.082127835,27
"1365",0.124,1998,0.11885005,27
"1366",0.1801,1999,0.1730488,27
"1367",0.1704,2000,0.16423835,27
"1368",0.2401,2001,0.2313765,27
"1369",0.2884,2002,0.2764017,27
"1370",0.2763,2003,0.26591905,27
"1371",0.4736,2004,0.45445945,27
"1372",0.4336,2005,0.4161852,27
"1373",0.3138,2006,0.3016673,27
"1374",0.282,2007,0.27055225,27
"1375",0.2304,2008,0.22163975,27
"1376",0.3477,2009,0.3336444,27
"1377",0.3866,2010,0.37053705,27
"1378",0.3182,2011,0.30637405,27
"1379",0.7004,2012,0.67167475,27
"1380",0.2913,2013,0.27997105,27
"1381",0.5461,2014,0.5248045,27
"1382",0.6394,2015,0.61399525,27
"1383",0.4135,2016,0.3964718,27
"1384",0.0982,2017,0.094296605,27
"1385",0.0367,2018,0.03537237,27
"1386",0.59391157898743,2019,0.57055935,27
"1387",0.623179943854829,2020,0.5963673,27
"1388",0.623169564953437,2021,0.59744125,27
"1389",0.480528356413783,2022,0.4611451,27
"1390",0.480527873511078,2023,0.4645719,27
"1391",0.459697118905728,2024,0.44307625,27
"1392",0.459698964282979,2025,0.4420296,27
"1393",0.461560456890286,2026,0.44278185,27
"1394",0.461564111955851,2027,0.44492145,27
"1395",0.450484729386215,2028,0.43822425,27
"1396",0.450471698922102,2029,0.435865,27
"1397",0.454497600133015,2030,0.4363314,27
"1398",0.454485632745326,2031,0.4367975,27
"1399",0.457258253800138,2032,0.4389525,27
"1400",0.457260991267584,2033,0.44337845,27
"1401",0.461471700616895,2034,0.4415224,27
"1402",0.461490365543286,2035,0.4392526,27
"1403",0.457390515222042,2036,0.4392329,27
"1404",0.457395402548898,2037,0.44309355,27
"1405",0.2207,1986,0.21445235,28
"1406",0.2945,1987,0.28332625,28
"1407",0.291,1988,0.28025495,28
"1408",0.249,1989,0.2397366,28
"1409",0.2992,1990,0.2881038,28
"1410",0.6603,1991,0.63466495,28
"1411",0.5398,1992,0.51874195,28
"1412",0.2927,1993,0.2816161,28
"1413",0.3985,1994,0.3821947,28
"1414",0.1421,1995,0.13671905,28
"1415",0.097,1996,0.09334693,28
"1416",0.0855,1997,0.08203922,28
"1417",0.124,1998,0.11914425,28
"1418",0.1801,1999,0.1722921,28
"1419",0.1704,2000,0.1633017,28
"1420",0.2401,2001,0.23141925,28
"1421",0.2884,2002,0.27614485,28
"1422",0.2763,2003,0.2649892,28
"1423",0.4736,2004,0.4543993,28
"1424",0.4336,2005,0.41639525,28
"1425",0.3138,2006,0.3009083,28
"1426",0.282,2007,0.27109925,28
"1427",0.2304,2008,0.22132085,28
"1428",0.3477,2009,0.33509755,28
"1429",0.3866,2010,0.37134005,28
"1430",0.3182,2011,0.3073098,28
"1431",0.7004,2012,0.6766422,28
"1432",0.2913,2013,0.28064295,28
"1433",0.5461,2014,0.52454945,28
"1434",0.6394,2015,0.6158662,28
"1435",0.4135,2016,0.39693465,28
"1436",0.0982,2017,0.094373875,28
"1437",0.0367,2018,0.035329085,28
"1438",0.0234566926059917,2019,0.022544885,28
"1439",0.0200436751131602,2020,0.01922134,28
"1440",0.0200436800496317,2021,0.01923708,28
"1441",0.0361915361493517,2022,0.034317265,28
"1442",0.0361915319029391,2023,0.034207835,28
"1443",0.0561904512253723,2024,0.05346532,28
"1444",0.0561906189150244,2025,0.05415517,28
"1445",0.0739967041139915,2026,0.0720637,28
"1446",0.0739954936718932,2027,0.072121335,28
"1447",0.104002829575485,2028,0.1025016,28
"1448",0.104001761444779,2029,0.1007794,28
"1449",0.157794981250108,2030,0.15445515,28
"1450",0.157793703189959,2031,0.15536345,28
"1451",0.252733602990579,2032,0.2427707,28
"1452",0.252729042364054,2033,0.24649735,28
"1453",0.36065611970491,2034,0.34989355,28
"1454",0.360650310939329,2035,0.35222155,28
"1455",0.417670802836948,2036,0.4066507,28
"1456",0.417670418592604,2037,0.4073189,28
"1457",0.2207,1986,0.214069,29
"1458",0.2945,1987,0.28228915,29
"1459",0.291,1988,0.27954855,29
"1460",0.249,1989,0.23926665,29
"1461",0.2992,1990,0.28718475,29
"1462",0.6603,1991,0.63165975,29
"1463",0.5398,1992,0.51628535,29
"1464",0.2927,1993,0.2797617,29
"1465",0.3985,1994,0.3814078,29
"1466",0.1421,1995,0.13590735,29
"1467",0.097,1996,0.092528625,29
"1468",0.0855,1997,0.081916455,29
"1469",0.124,1998,0.11793445,29
"1470",0.1801,1999,0.1718881,29
"1471",0.1704,2000,0.16325315,29
"1472",0.2401,2001,0.22896125,29
"1473",0.2884,2002,0.27699805,29
"1474",0.2763,2003,0.2645324,29
"1475",0.4736,2004,0.4518725,29
"1476",0.4336,2005,0.41633795,29
"1477",0.3138,2006,0.29996,29
"1478",0.282,2007,0.2694251,29
"1479",0.2304,2008,0.2206266,29
"1480",0.3477,2009,0.3332614,29
"1481",0.3866,2010,0.37222375,29
"1482",0.3182,2011,0.30442855,29
"1483",0.7004,2012,0.6723008,29
"1484",0.2913,2013,0.2786504,29
"1485",0.5461,2014,0.5221028,29
"1486",0.6394,2015,0.6120932,29
"1487",0.4135,2016,0.39772055,29
"1488",0.0982,2017,0.094284215,29
"1489",0.0367,2018,0.035272505,29
"1490",0.596006925913598,2019,0.575187,29
"1491",0.629110461662123,2020,0.60817275,29
"1492",0.629111347632684,2021,0.6088271,29
"1493",0.490706937542312,2022,0.4769373,29
"1494",0.490713636955168,2023,0.47683835,29
"1495",0.434775060579024,2024,0.42358505,29
"1496",0.434773138109741,2025,0.42801235,29
"1497",0.421877237952732,2026,0.41097045,29
"1498",0.42186643085324,2027,0.41540495,29
"1499",0.402838564939353,2028,0.399656,29
"1500",0.40283221311376,2029,0.39817235,29
"1501",0.395343907040361,2030,0.3934792,29
"1502",0.39534070548491,2031,0.3965104,29
"1503",0.379904920607268,2032,0.3834595,29
"1504",0.379901684968094,2033,0.3866742,29
"1505",0.360936152187425,2034,0.38044475,29
"1506",0.360930878749946,2035,0.38466605,29
"1507",0.350464219831083,2036,0.37865435,29
"1508",0.35046959287208,2037,0.3910202,29
"1509",0.2207,1986,0.2135115,30
"1510",0.2945,1987,0.2823606,30
"1511",0.291,1988,0.2791142,30
"1512",0.249,1989,0.2383876,30
"1513",0.2992,1990,0.2877405,30
"1514",0.6603,1991,0.6322465,30
"1515",0.5398,1992,0.5166709,30
"1516",0.2927,1993,0.2798424,30
"1517",0.3985,1994,0.3802135,30
"1518",0.1421,1995,0.1355664,30
"1519",0.097,1996,0.09239544,30
"1520",0.0855,1997,0.08157186,30
"1521",0.124,1998,0.1185053,30
"1522",0.1801,1999,0.1724406,30
"1523",0.1704,2000,0.1625366,30
"1524",0.2401,2001,0.2297454,30
"1525",0.2884,2002,0.275881,30
"1526",0.2763,2003,0.2638206,30
"1527",0.4736,2004,0.4555383,30
"1528",0.4336,2005,0.4171545,30
"1529",0.3138,2006,0.3004731,30
"1530",0.282,2007,0.2690098,30
"1531",0.2304,2008,0.2205724,30
"1532",0.3477,2009,0.3336821,30
"1533",0.3866,2010,0.3714133,30
"1534",0.3182,2011,0.3041322,30
"1535",0.7004,2012,0.6680941,30
"1536",0.2913,2013,0.2794242,30
"1537",0.5461,2014,0.5225821,30
"1538",0.6394,2015,0.6146996,30
"1539",0.4135,2016,0.3977333,30
"1540",0.0982,2017,0.09474714,30
"1541",0.0367,2018,0.03513252,30
"1542",0.585531524984688,2019,0.5674058,30
"1543",0.611702852040788,2020,0.5933687,30
"1544",0.61170089230521,2021,0.5979623,30
"1545",0.446549331190204,2022,0.4364534,30
"1546",0.446548443624443,2023,0.4355643,30
"1547",0.412274067263765,2024,0.4031721,30
"1548",0.41226635460323,2025,0.4027571,30
"1549",0.396372587811466,2026,0.3873876,30
"1550",0.396367730495707,2027,0.388515,30
"1551",0.378044719688614,2028,0.3734423,30
"1552",0.378042930106466,2029,0.3781402,30
"1553",0.370438197398227,2030,0.3704722,30
"1554",0.370433623233358,2031,0.3708602,30
"1555",0.351097286726615,2032,0.3563029,30
"1556",0.351096507690637,2033,0.3639361,30
"1557",0.342173759221618,2034,0.3592329,30
"1558",0.342172763462689,2035,0.3650436,30
"1559",0.329348624544518,2036,0.3577484,30
"1560",0.329342952514364,2037,0.3704873,30
"1561",0.2207,1986,0.2131355,31
"1562",0.2945,1987,0.28353685,31
"1563",0.291,1988,0.27888415,31
"1564",0.249,1989,0.2381768,31
"1565",0.2992,1990,0.2870316,31
"1566",0.6603,1991,0.63305165,31
"1567",0.5398,1992,0.5159151,31
"1568",0.2927,1993,0.27986865,31
"1569",0.3985,1994,0.38288175,31
"1570",0.1421,1995,0.1356901,31
"1571",0.097,1996,0.09235496,31
"1572",0.0855,1997,0.081581485,31
"1573",0.124,1998,0.11846895,31
"1574",0.1801,1999,0.1720436,31
"1575",0.1704,2000,0.1629457,31
"1576",0.2401,2001,0.2300087,31
"1577",0.2884,2002,0.27623045,31
"1578",0.2763,2003,0.26469515,31
"1579",0.4736,2004,0.4536052,31
"1580",0.4336,2005,0.41535585,31
"1581",0.3138,2006,0.30017685,31
"1582",0.282,2007,0.27005805,31
"1583",0.2304,2008,0.220182,31
"1584",0.3477,2009,0.3332105,31
"1585",0.3866,2010,0.37137685,31
"1586",0.3182,2011,0.3064987,31
"1587",0.7004,2012,0.6714107,31
"1588",0.2913,2013,0.2779504,31
"1589",0.5461,2014,0.5230888,31
"1590",0.6394,2015,0.6134586,31
"1591",0.4135,2016,0.39665825,31
"1592",0.0982,2017,0.09456607,31
"1593",0.0367,2018,0.03525702,31
"1594",0.590517011394743,2019,0.57037085,31
"1595",0.619993668492207,2020,0.60108255,31
"1596",0.619992630531618,2021,0.6018608,31
"1597",0.486731414092745,2022,0.46717935,31
"1598",0.486735759413535,2023,0.4739857,31
"1599",0.434688100953584,2024,0.425615,31
"1600",0.434690071964844,2025,0.426399,31
"1601",0.41763028743275,2026,0.40893685,31
"1602",0.417620218311927,2027,0.4075452,31
"1603",0.396452592759876,2028,0.39030845,31
"1604",0.396447892523749,2029,0.3909778,31
"1605",0.389173793570983,2030,0.3875065,31
"1606",0.389171745911498,2031,0.3906536,31
"1607",0.373539161614156,2032,0.3780133,31
"1608",0.373547925540463,2033,0.38572495,31
"1609",0.36268669794319,2034,0.37332275,31
"1610",0.362674762239173,2035,0.380422,31
"1611",0.350663864615381,2036,0.38178325,31
"1612",0.350673026895106,2037,0.39583805,31
"1613",0.2207,1986,0.2123686,32
"1614",0.2945,1987,0.2807519,32
"1615",0.291,1988,0.27976685,32
"1616",0.249,1989,0.2396685,32
"1617",0.2992,1990,0.28807735,32
"1618",0.6603,1991,0.63390635,32
"1619",0.5398,1992,0.51751905,32
"1620",0.2927,1993,0.28060765,32
"1621",0.3985,1994,0.38196585,32
"1622",0.1421,1995,0.1365468,32
"1623",0.097,1996,0.093019845,32
"1624",0.0855,1997,0.08192927,32
"1625",0.124,1998,0.1189571,32
"1626",0.1801,1999,0.17272105,32
"1627",0.1704,2000,0.16408965,32
"1628",0.2401,2001,0.2298346,32
"1629",0.2884,2002,0.27743655,32
"1630",0.2763,2003,0.2644483,32
"1631",0.4736,2004,0.45558185,32
"1632",0.4336,2005,0.41866845,32
"1633",0.3138,2006,0.30226075,32
"1634",0.282,2007,0.27105245,32
"1635",0.2304,2008,0.22296835,32
"1636",0.3477,2009,0.33601595,32
"1637",0.3866,2010,0.3751602,32
"1638",0.3182,2011,0.3084113,32
"1639",0.7004,2012,0.6875051,32
"1640",0.2913,2013,0.28484595,32
"1641",0.5461,2014,0.5371251,32
"1642",0.6394,2015,0.63626335,32
"1643",0.4135,2016,0.41569075,32
"1644",0.0982,2017,0.09877832,32
"1645",0.0367,2018,0.03684494,32
"1646",0.0234563851486394,2019,0.0236016,32
"1647",0.0200404533490608,2020,0.020136115,32
"1648",0.0200403763460207,2021,0.020193755,32
"1649",0.0360311458076295,2022,0.03555779,32
"1650",0.0360311598262413,2023,0.035750805,32
"1651",0.0557061239078791,2024,0.055829635,32
"1652",0.0557060180637525,2025,0.056168755,32
"1653",0.0756770690030288,2026,0.0762646,32
"1654",0.0756782003121395,2027,0.07632819,32
"1655",0.108563000098405,2028,0.1121307,32
"1656",0.108563306529645,2029,0.1120125,32
"1657",0.166114020969313,2030,0.17176645,32
"1658",0.166112167318429,2031,0.17378635,32
"1659",0.247685372429989,2032,0.25921235,32
"1660",0.247687392366374,2033,0.2639588,32
"1661",0.304100726233758,2034,0.3273561,32
"1662",0.304105941969976,2035,0.33518155,32
"1663",0.314010483130763,2036,0.36131245,32
"1664",0.314007104701181,2037,0.37382085,32
