"","REESSB","Year","Scenario"
"263",7.75785876429362,2019,23
"264",9.82410619979534,2020,23
"265",11.2986368389921,2021,23
"266",10.8995699177075,2022,23
"267",7.87530984722824,2023,23
"268",4.7927869059214,2024,23
"269",2.2041213379185,2025,23
"270",-1.349501061068,2026,23
"271",-1.39362392307072,2027,23
"272",-2.46439200007262,2028,23
"273",-2.1410400174705,2029,23
"274",-3.69796340899043,2030,23
"275",-4.55832851054856,2031,23
"276",-5.22673197949235,2032,23
"277",-5.8925613126332,2033,23
"278",-8.02642055779424,2034,23
"279",-9.92420872514393,2035,23
"280",-9.5003890943537,2036,23
"281",-12.1468192230971,2037,23
"282",-14.1851664094815,2038,23
"283",-13.8693398297488,2039,23
"284",6.82036169564231,2019,24
"285",12.1441127925994,2020,24
"286",15.4934957739249,2021,24
"287",18.9260549293469,2022,24
"288",23.5271707724632,2023,24
"289",26.9064114235174,2024,24
"290",29.4407619971519,2025,24
"291",30.3183142454914,2026,24
"292",29.6389518853968,2027,24
"293",29.3305856882412,2028,24
"294",28.0517389893307,2029,24
"295",24.5387891051252,2030,24
"296",18.1100176509826,2031,24
"297",11.5707392072238,2032,24
"298",2.14060335662973,2033,24
"299",-7.67398341745504,2034,24
"300",-12.4774724955146,2035,24
"301",-15.9353815765285,2036,24
"302",-18.2412149138497,2037,24
"303",-19.0175221514571,2038,24
"304",-17.8661241008733,2039,24
"305",-1.12617075591684,2019,25
"306",-1.50644603511801,2021,25
"307",-0.887151824004908,2023,25
"308",0.260528667771419,2025,25
"309",-0.00457626946607273,2027,25
"310",0.0726570730939445,2029,25
"311",0.15838834188424,2031,25
"312",0.09369459751026,2033,25
"313",-0.128847991524227,2035,25
"314",0.141056863381225,2037,25
"315",0.216211382898358,2039,25
"316",-1.19945643199165,2019,26
"317",-1.77683323891908,2021,26
"318",-1.76730994213143,2023,26
"319",-0.125245379451339,2025,26
"320",0.0623969379496837,2027,26
"321",0.344916031674223,2029,26
"322",-0.0116431083447353,2031,26
"323",0.164889822267033,2033,26
"324",-0.186209669612008,2035,26
"325",0.0813977790903553,2037,26
"326",0.00186564102120263,2039,26
"327",-1.34832995197609,2019,27
"328",-1.88998373487642,2021,27
"329",-1.78143089687133,2023,27
"330",-0.147559294844771,2025,27
"331",0.338655630027154,2027,27
"332",0.765097686709769,2029,27
"333",0.335159650224263,2031,27
"334",0.422890101845017,2033,27
"335",0.452292350945502,2035,27
"336",-0.11934008804016,2037,27
"337",0.152472175674036,2039,27
"338",-1.1869543816665,2019,28
"339",-1.22358016019931,2021,28
"340",-1.47754496392003,2023,28
"341",-1.87706825433962,2025,28
"342",-1.55469287681972,2027,28
"343",-2.24775991016626,2029,28
"344",-2.06817261774405,2031,28
"345",-2.55286729766014,2033,28
"346",-2.60626500762039,2035,28
"347",-2.18752865781954,2037,28
"348",-0.989744023070051,2039,28
"349",-1.32158856726525,2019,29
"350",-1.9079498449962,2021,29
"351",-5.22322659270936,2023,29
"352",-5.6278550449297,2025,29
"353",-6.33143641131636,2027,29
"354",-7.59820257101182,2029,29
"355",-9.59980394810309,2031,29
"356",-11.7517262142086,2033,29
"357",-12.6330771768638,2035,29
"358",-12.3891872566463,2037,29
"359",-12.8700138462946,2039,29
"360",-2.02722965409585,2019,30
"361",-2.6724180941189,2021,30
"362",-5.78824921876118,2023,30
"363",-6.02992579338117,2025,30
"364",-7.28544376315052,2027,30
"365",-8.16239074434329,2029,30
"366",-10.4525385626565,2031,30
"367",-12.17748352017,2033,30
"368",-13.3930468352353,2035,30
"369",-13.2649072866501,2037,30
"370",-12.8134834987071,2039,30
"371",-1.64667917936472,2019,31
"372",-2.07682973066365,2021,31
"373",-5.31423388029058,2023,31
"374",-5.76795826282774,2025,31
"375",-6.47173414012246,2027,31
"376",-8.18077883323633,2029,31
"377",-9.74360230649002,2031,31
"378",-11.4047068627085,2033,31
"379",-12.9441214116042,2035,31
"380",-12.4984881559193,2037,31
"381",-12.6885946705674,2039,31
"382",-1.51072337889783,2019,32
"383",-1.44115204060146,2021,32
"384",-4.55689004053234,2023,32
"385",-6.63634704361028,2025,32
"386",-9.01360806685836,2027,32
"387",-10.4700744931827,2029,32
"388",-13.4958205928839,2031,32
"389",-16.4487805984626,2033,32
"390",-18.8542701632925,2035,32
"391",-18.4999098423291,2037,32
"392",-16.8523722952872,2039,32
